system:index,BAft2acre,Defol17abs,DefolMean,DefolSD,DefolSD3x3,HotSpot,OakDefolMe,OakDefolSD,PropOak,SmplPnt,TYPE_ABREV,YEAR_COMPL,harv,hotplot,latitude,longitude,m_evi_2000_2010_h12_16d,m_evi_2000_2010_h12_full,m_evi_2000_2010_h13_16d,m_evi_2000_2010_h13_full,m_evi_2005_2015_h12_16d,m_evi_2005_2015_h12_full,m_evi_2005_2015_h13_16d,m_evi_2005_2015_h13_full,m_ndvi_2000_2010_h12_16d,m_ndvi_2000_2010_h12_full,m_ndvi_2000_2010_h13_16d,m_ndvi_2000_2010_h13_full,m_ndvi_2005_2015_h12_16d,m_ndvi_2005_2015_h12_full,m_ndvi_2005_2015_h13_16d,m_ndvi_2005_2015_h13_full,m_reanalysis,m_sr_2000_2010_h12_16d,m_sr_2000_2010_h12_full,m_sr_2000_2010_h13_16d,m_sr_2000_2010_h13_full,m_sr_2005_2015_h12_16d,m_sr_2005_2015_h12_full,m_sr_2005_2015_h13_16d,m_sr_2005_2015_h13_full,m_tcg_2000_2010_h12_16d,m_tcg_2000_2010_h12_full,m_tcg_2000_2010_h13_16d,m_tcg_2000_2010_h13_full,m_tcg_2005_2015_h12_16d,m_tcg_2005_2015_h12_full,m_tcg_2005_2015_h13_16d,m_tcg_2005_2015_h13_full,.geo
000000000000000001b0,60,-0.907597,2.833333333,0.40824829,0.349525,5,2.833333333,0.40824829,1,92,OkHd,2008,Y,5 92,42.33774928,-72.27674687,-1.348329048,-1.090934455,-0.887278202,-0.710303487,-1.665841369,-1.580915799,-1.33736041,-1.353036885,-0.625714118,-0.542353638,-0.30336772,-0.282997838,-1.159634939,-0.949251245,-1.127312767,-0.932350132,-0.907596689,-0.692801985,-0.869322687,-0.394729077,-0.577377489,-2.280274971,-1.92273939,-1.898296576,-1.616891985,-1.288447183,-0.987870368,-0.871467721,-0.626850528,-1.918553578,-1.726877109,-1.694665674,-1.602398587,"{""type"":""Point"",""coordinates"":[-72.27674551708671,42.33773966686427]}"
000000000000000001b1,70,-1.08232,1.571428571,1.133893419,0.310267,5,1.666666667,1.211060142,0.857142857,93,OkHd,2008,Y,5 93,42.33742302,-72.27648232,-1.322539603,-0.745024329,-0.940267453,-0.428404082,-1.711670331,-1.690447437,-1.495715994,-1.641783767,-0.451163765,-0.157087524,-0.127129496,0.131950418,-1.105833202,-0.97638036,-1.113843762,-1.053084977,-1.082318356,-0.515946529,-0.420677339,-0.251039565,-0.190226088,-2.329441727,-2.011115136,-1.993919591,-1.770360072,-1.29777854,-0.679019619,-0.965271145,-0.374110592,-1.992147787,-1.894368463,-1.889136315,-1.924335934,"{""type"":""Point"",""coordinates"":[-72.2764828771583,42.33741576138048]}"
000000000000000001b6,80,-0.693159,1.25,0.46291005,0.472209,5,1.4,0.547722558,0.625,98,OkHd,2008,Y,5 98,42.3384317,-72.26705498,-0.210873484,0.075387107,-0.096611712,0.125623291,-0.845244856,-0.839732426,-0.774721071,-0.766856071,0.494148873,0.465161933,0.508180247,0.456608485,-0.885622204,-0.606472956,-1.011096796,-0.702512882,-0.69315896,0.770250236,0.465292451,0.727038097,0.433568331,-1.625762632,-1.306428068,-1.462816034,-1.057069575,-0.033711383,0.12865193,0.090715205,0.217836389,-0.999424884,-0.915467858,-0.936298629,-0.846977028,"{""type"":""Point"",""coordinates"":[-72.26705308377524,42.33842229497633]}"
0000000000000000001c,80,-0.263022,1.25,0.46291005,0.501355,2,1.333333333,0.516397779,0.75,47,OkHd,2009,Y,2 47,42.38545282,-72.38725844,-0.175776549,-0.381562251,0.055377203,-0.142619713,-0.431583882,-0.251572005,-0.330191051,-0.180218564,0.202902551,0.180153932,0.472588883,0.409945868,-0.234570333,-0.019507734,-0.323848431,-0.012277385,-0.263021648,0.413750251,-0.039976892,0.419636371,0.137945794,-0.489044615,-0.43009317,-0.397577081,-0.247267638,-0.106199917,-0.412575717,0.133777828,-0.172110285,-0.734404808,-0.467678831,-0.630268537,-0.382000261,"{""type"":""Point"",""coordinates"":[-72.38725781604789,42.385444149288425]}"
192,80,-0.985033,2.25,0.707106781,0.464682,5,2,0.632455532,0.75,52,OkHd,2010,Y,5 52,42.34249525,-72.27547237,-0.528843469,-0.254667564,-0.102552778,-0.044663633,-1.318378894,-1.375159581,-1.054775974,-1.14127507,0.643943988,0.754789463,0.915727438,0.828800289,-0.829533125,-0.674271908,-0.635907525,-0.574358917,-0.985032717,0.485733032,0.273125039,0.583872918,0.338905568,-1.709523591,-1.602996408,-1.357054094,-1.251010959,-0.410851888,-0.178750187,-0.006504363,0.041157143,-1.656431195,-1.688407182,-1.420686356,-1.477761885,"{""type"":""Point"",""coordinates"":[-72.27547411851619,42.34248683035776]}"
2,100,-2.86091,2.1,0.737864787,0.622159,6,2.333333333,0.516397779,0.6,76,OkMx,2001,Y,6 76,42.42565738,-72.25518637,-3.044516714,-2.718016538,-2.843606963,-2.583954106,-3.012062444,-2.7373178,-2.625914159,-2.510665083,-1.447133429,-1.457253218,-1.556133657,-1.551309825,-1.945712855,-1.648370075,-1.95900662,-1.712284456,-2.860914725,-2.049173384,-2.121324506,-1.831874912,-1.913154518,-2.89511666,-2.447992864,-2.562362363,-2.157449956,-3.118738113,-2.80602951,-2.926699702,-2.716365082,-3.392740285,-3.086336046,-3.103442862,-2.963383044,"{""type"":""Point"",""coordinates"":[-72.25518814588985,42.42564798553814]}"
000000000000000000c4,60,-1.69112,1,0,0.501956,6,NA,NA,0,66,OkMx,2001,Y,6 66,42.42882193,-72.24840184,-2.064629918,-2.179300345,-1.054858998,-1.289173377,-1.272688979,-1.023746991,-0.515688233,-0.510465814,-1.129121841,-1.344827604,-0.692649665,-1.026848629,-0.697596964,-0.384260874,-0.372739956,-0.184037532,-1.691117559,-0.760707353,-1.061049719,-0.361298408,-0.699829448,-1.138367537,-0.888410155,-0.750498597,-0.62131379,-1.933002625,-2.056622975,-1.002800899,-1.257968016,-1.438078051,-1.226294143,-0.733456406,-0.701592018,"{""type"":""Point"",""coordinates"":[-72.24840098282365,42.428812082150074]}"
000000000000000000c6,120,-2.50756,2.416666667,1.505042031,0.507556,6,3.833333333,0.40824829,0.5,68,OkMx,2001,Y,6 68,42.42810832,-72.24902961,-1.519437998,-1.36717528,-0.947210957,-0.83867676,-1.211043443,-1.085911919,-0.736502874,-0.661824305,-0.324192095,-0.437963109,-0.082290903,-0.177616721,-0.780194741,-0.65709315,-0.592609918,-0.41490348,-2.507557047,-0.574580686,-0.914251974,-0.285354537,-0.584979475,-1.603103248,-1.529091392,-1.173585611,-1.060295351,-1.699020026,-1.572941897,-1.17763881,-1.069705202,-1.577091633,-1.405305651,-1.141650819,-0.993173696,"{""type"":""Point"",""coordinates"":[-72.2490315988619,42.42810042431528]}"
000000000000000000c9,70,-1.71635,1,0,0.535486,6,NA,NA,0,71,OkMx,2001,Y,6 71,42.4273947,-72.24965737,-2.527436921,-2.472909129,-1.870276441,-1.913529657,-0.713156978,-0.711249046,-0.368587913,-0.386581362,-1.978271015,-2.194058626,-1.844004393,-1.981380838,-0.896222531,-0.775363572,-0.733823291,-0.585988146,-1.716345342,-1.585517857,-2.075308864,-1.43660128,-1.859136682,-1.29246886,-1.181464395,-0.98074982,-0.884534572,-2.546042884,-2.526704403,-2.012870108,-2.057991596,-1.0741338,-0.971659442,-0.699401729,-0.625978073,"{""type"":""Point"",""coordinates"":[-72.24965631959424,42.42738766602274]}"
000000000000000000ca,120,-2.00024,2.333333333,1.435481125,0.560902,6,3.6,0.547722558,0.416666667,72,OkMx,2001,Y,6 72,42.42706287,-72.2478798,-2.615643662,-2.181148672,-1.997296048,-1.902509003,-1.433427258,-1.056748364,-1.269794264,-0.895794059,-1.162334861,-1.349351777,-1.077702356,-1.309559598,-1.209978834,-0.899779902,-1.282739711,-0.863356538,-2.000236774,-1.690904343,-2.122664945,-1.427555353,-1.897999888,-1.957243449,-1.696234513,-1.682902435,-1.366136576,-2.621206391,-2.272815203,-2.229964546,-2.136681875,-1.811665832,-1.323065051,-1.748428066,-1.216193601,"{""type"":""Point"",""coordinates"":[-72.24787984595909,42.42705603634128]}"
160,60,-3.27217,1.5,0.547722558,0.305487,6,1.5,0.577350269,0.666666667,92,OkMx,2001,Y,6 92,42.4225821,-72.2505797,-3.300900787,-2.941609665,-2.747019167,-2.475940939,-2.883046718,-2.493288649,-2.40703592,-2.324317864,-2.128251591,-2.101933114,-2.027848927,-2.018790882,-1.934913509,-1.748665916,-1.793956414,-1.728665933,-3.2721732,-2.574846875,-2.79158664,-2.241152384,-2.398533975,-2.934212224,-2.414330634,-2.566070993,-2.149860965,-3.561324673,-3.193377805,-3.059152582,-2.738821101,-3.34311389,-2.694224229,-2.972911533,-2.700082105,"{""type"":""Point"",""coordinates"":[-72.25057811458053,42.42257434519944]}"
163,30,-2.53648,3,1,1.12707,6,3,1,1,95,OkMx,2001,Y,6 95,42.42114941,-72.25032241,-0.974013324,-0.825215405,-0.656972404,-0.478171933,-2.682702837,-2.644573424,-2.26959829,-2.390212432,-1.009941651,-0.841697636,-0.767882953,-0.525204566,-1.479273807,-1.481536783,-1.473901719,-1.568401793,-2.536482352,-0.919574549,-1.113429711,-0.615095612,-0.704262524,-2.372250341,-2.232893904,-2.099539873,-1.959206107,-2.456682175,-2.088349382,-1.998194137,-1.505110026,-2.993069574,-2.967359776,-2.702807593,-2.848829085,"{""type"":""Point"",""coordinates"":[-72.25031980140793,42.42114231709199]}"
164,60,-0.283635,1.5,1.224744871,0.908345,6,2.5,2.121320344,0.333333333,96,OkMx,2001,Y,6 96,42.42082306,-72.25005766,1.846526947,2.245723148,2.03401891,2.409980105,-1.040383706,-0.900742155,-0.732294057,-0.714507877,1.961083818,2.454156915,2.251977575,2.654878387,-0.440006362,-0.39877281,-0.374442286,-0.382291763,-0.283635497,2.416992294,2.035953299,2.544558273,2.11203176,-0.726667275,-0.550879851,-0.513568513,-0.384284803,1.954098637,2.364834985,2.226889347,2.611889608,-1.497350673,-1.261014035,-1.135492932,-1.053877815,"{""type"":""Point"",""coordinates"":[-72.25005847081022,42.420814020817225]}"
0000000000000000011a,70,-0.918459,2,1,0.116089,3,2.4,0.894427191,0.714285714,26,OkMx,2005,Y,3 26,42.376091,-72.34284087,-0.995813097,-0.640400417,-0.870717405,-0.59488121,-2.209815637,-1.871556798,-2.122714563,-1.906212603,-0.35546591,-0.256686659,-0.25431532,-0.257895989,-1.829529468,-1.559057586,-1.935703983,-1.750444618,-0.918458833,-0.349025788,-0.463553972,-0.241002602,-0.396773567,-2.707303571,-2.376015868,-2.7972458,-2.347706069,-1.011433148,-0.694672885,-0.894304053,-0.656779989,-2.388727849,-2.134150784,-2.349930668,-2.157573583,"{""type"":""Point"",""coordinates"":[-72.34284098904224,42.376081312951854]}"
0000000000000000011b,90,-0.219806,1.222222222,0.440958552,0.234215,3,1.4,0.547722558,0.555555556,27,OkMx,2005,Y,3 27,42.37570312,-72.34373221,-0.725483907,-0.563388744,-0.464878604,-0.398832796,-1.53177751,-1.605500874,-1.514990027,-1.669370602,-0.574804253,-0.571925311,-0.334825339,-0.431818134,-1.639834111,-1.410507174,-1.73256924,-1.580347853,-0.21980638,-0.321472986,-0.603578131,-0.094726462,-0.404121353,-2.543849906,-2.066034757,-2.620213617,-2.067495154,-0.808577422,-0.600605313,-0.534265974,-0.443834678,-1.860202848,-1.993045466,-1.841584957,-2.016596406,"{""type"":""Point"",""coordinates"":[-72.34373325552818,42.375693032657196]}"
0000000000000000011c,100,-0.497593,1.2,0.421637021,0.198754,3,2,0,0.2,28,OkMx,2005,Y,3 28,42.37504645,-72.34169052,-0.225134003,-0.529711868,-0.098474275,-0.267913466,-0.624380728,-0.880614617,-0.604573745,-0.967804523,-0.35069982,-0.106747394,-0.252581346,0.101635089,-1.082533242,-1.039528373,-1.103577208,-1.208527757,-0.497592878,-0.263351305,-0.237508063,-0.098452983,-0.084314776,-1.61407536,-1.486837705,-1.503081385,-1.431983407,-0.182446143,-0.427284526,-0.059143231,-0.170189438,-0.90709328,-1.136672955,-0.853834375,-1.218780393,"{""type"":""Point"",""coordinates"":[-72.34168868950167,42.375037828626915]}"
0000000000000000011d,90,-0.0924708,1.555555556,0.527046277,0.22971,3,1.555555556,0.527046277,1,29,OkMx,2005,Y,3 29,42.37433244,-72.34231685,0.407307975,0.085111117,0.559822798,0.266309908,-1.752301925,-1.61411028,-1.573198108,-1.567521824,0.168062769,0.3488963,0.380435692,0.57889342,-1.657890782,-1.519696232,-1.624893009,-1.651170547,-0.092470811,0.781984256,0.52341763,0.841596822,0.591455656,-2.234380523,-2.10166848,-2.193362466,-1.98207611,0.357762065,0.063938843,0.548983577,0.276738943,-1.97966705,-1.840923405,-1.821057115,-1.802777693,"{""type"":""Point"",""coordinates"":[-72.34231786314693,42.37432576900889]}"
0000000000000000011e,60,0.180123,1.5,0.836660027,0.422277,3,1.6,0.894427191,0.833333333,30,OkMx,2005,Y,3 30,42.37440292,-72.34418384,0.156018205,-0.12886993,0.323698574,0.06654069,-1.750817311,-1.865519412,-1.531865755,-1.736916929,-0.067345388,0.002652856,0.134877118,0.211630363,-1.963727673,-1.746271853,-1.835141326,-1.756983414,0.180122823,0.432854722,0.181253585,0.527175727,0.278455308,-2.394901169,-2.301102453,-2.28763247,-2.134350253,0.172658725,-0.006347844,0.35904631,0.204510762,-1.755230653,-1.937994115,-1.620737293,-1.857484763,"{""type"":""Point"",""coordinates"":[-72.34418460446125,42.37439362050678]}"
120,80,0.105441,1.625,0.916125381,0.322312,3,1.714285714,0.951189731,0.875,32,OkMx,2005,Y,3 32,42.37159544,-72.34099789,-0.066288886,-0.482087953,0.205064886,-0.14020742,-0.820251478,-1.084057338,-0.740940482,-0.861989955,-0.327141575,-0.134588941,-0.011648703,0.130612278,-0.832961103,-0.578025729,-0.842813157,-0.568170786,0.105440533,-0.706858176,-0.686761972,-0.388880121,-0.392620263,-1.737144528,-1.337571322,-1.590256469,-1.089126432,0.071893807,-0.407882038,0.351127333,-0.064602138,-1.05196787,-1.399273225,-0.967651316,-1.147967852,"{""type"":""Point"",""coordinates"":[-72.34099677898674,42.37158806738106]}"
133,100,-1.60466,2.4,0.699205899,0.491732,3,2.666666667,0.816496581,0.6,54,OkMx,2005,Y,3 54,42.37127369,-72.34224449,-0.834768318,-0.792945079,-0.45171407,-0.466801106,-1.533383753,-1.436688749,-1.396991627,-1.334432464,-0.439777073,-0.087729712,-0.072568697,0.215579099,-1.340562577,-1.086922453,-1.344700406,-1.111690277,-1.604664591,-1.170324431,-0.489556744,-0.698540008,-0.266638453,-2.555595584,-2.116806793,-2.261569859,-1.849825358,-0.723016261,-0.68632035,-0.343543885,-0.383819162,-1.681826711,-1.625412626,-1.598372368,-1.568124356,"{""type"":""Point"",""coordinates"":[-72.34224174399911,42.37126543045561]}"
000000000000000000c3,110,-0.947266,2.454545455,1.507556723,0.244047,6,3.285714286,1.253566341,0.636363636,65,OkMx,2007,Y,6 65,42.43044826,-72.24821284,-0.54754438,-0.467931843,-0.155156403,-0.057282568,-0.9368224,-0.867093067,-0.420575827,-0.497879413,0.151921144,-0.123731072,0.326362539,0.10631546,-0.723065389,-0.595102859,-0.459825515,-0.403436735,-0.947266324,0.372600473,-0.195192703,0.44627527,0.006620292,-1.055698924,-0.861197499,-0.716093755,-0.572905596,-0.608851144,-0.510691976,-0.226005287,-0.127349197,-1.2651412,-1.129934626,-0.730610651,-0.764598675,"{""type"":""Point"",""coordinates"":[-72.24821472786721,42.43044065683365]}"
165,80,-1.31371,2.5,1.603567451,0.42385,6,4,0,0.5,97,OkMx,2007,Y,6 97,42.42009301,-72.24614741,-1.460789069,-1.179579146,-0.947486222,-0.686285136,-2.361986822,-2.483268824,-2.057648303,-2.126189295,-0.27918548,-0.034944834,0.10681023,0.278187344,-1.228438849,-1.246204802,-1.240537323,-1.226994314,-1.313709824,-0.611030601,-0.507983787,-0.27130064,-0.195968033,-2.450757424,-2.483622672,-2.032017315,-2.012185902,-1.698929562,-1.537193626,-1.249166345,-1.06107699,-2.838756384,-2.927867948,-2.743885734,-2.755887619,"{""type"":""Point"",""coordinates"":[-72.24614708756366,42.42008376319674]}"
166,90,-1.48569,3,1.5,1.04292,6,4,0,0.666666667,98,OkMx,2007,Y,6 98,42.41956752,-72.24481628,-0.755369935,-0.993317666,-0.297609215,-0.461631922,-2.048762012,-1.968358903,-1.732561131,-1.614142485,-0.142708506,-0.300793443,0.18319641,0.037759298,-1.468911513,-1.566495308,-1.448414982,-1.445579162,-1.485692684,-0.830157645,-1.13638011,-0.416722232,-0.654024917,-2.579424346,-2.495478672,-2.124596969,-2.025643415,-0.829317339,-1.113485354,-0.356768909,-0.582267594,-2.327570422,-2.315520509,-2.184885147,-2.041368916,"{""type"":""Point"",""coordinates"":[-72.24481381532524,42.41955987834597]}"
138,100,-0.302407,1.2,0.421637021,0.290889,3,NA,NA,0,59,WpHd,1996,Y,3 59,42.37029085,-72.33993797,-0.21521862,-1.042109994,0.04941502,-0.650098088,0.007545752,-0.875212607,0.038931092,-0.664143326,-0.460097583,-0.764359748,-0.163023188,-0.622379012,-0.960982269,-0.661525849,-0.87295561,-0.681937608,-0.302407291,0.781721464,-0.068670097,0.732679148,-0.052340122,-1.072288547,-0.91476422,-0.834951998,-0.681090279,0.094873462,-0.77827586,0.312918479,-0.435475378,-0.116808554,-0.975603574,-0.059706304,-0.746085811,"{""type"":""Point"",""coordinates"":[-72.33993575734897,42.37028211324099]}"
139,60,-0.592743,1,0,0.281124,3,NA,NA,0,60,WpHd,1996,Y,3 60,42.37003081,-72.3400283,-1.342433991,-1.595431789,-0.824603928,-1.055447827,0.059917079,-0.272251669,0.072918543,-0.275335611,-1.16533585,-1.254861541,-0.863736164,-1.028564633,-0.44179038,-0.180862722,-0.400469772,-0.252595902,-0.592742729,0.45871611,-0.09402739,0.403901949,-0.096282542,-0.529688515,-0.277628401,-0.428665086,-0.265879051,-0.816633499,-1.417735584,-0.519743153,-0.94635199,-0.175110401,-0.614708003,-0.132535466,-0.532678634,"{""type"":""Point"",""coordinates"":[-72.34002543778405,42.370023956287916]}"
0000000000000000013a,100,0.474693,1.1,0.316227766,0.420832,3,NA,NA,0,61,WpHd,1997,Y,3 61,42.36750531,-72.34430991,0.599918306,0.307041491,0.639645106,0.273362474,0.383817508,0.066757018,0.071683525,-0.197904082,0.849962429,0.73258483,0.884472426,0.678839144,-0.222112348,-0.19589579,-0.478908768,-0.432762133,0.47469306,1.534785726,0.337772689,1.348688214,0.304765021,-0.760246304,-0.663824705,-0.905004961,-0.728215471,0.602870847,0.380386571,0.652946914,0.329529818,0.280999394,-0.001333816,-0.011200972,-0.245432416,"{""type"":""Point"",""coordinates"":[-72.34430856753323,42.36749527108176]}"
183,150,-0.213784,1.6,0.632455532,0.20238,5,2,0,0.266666667,30,WpHd,1997,Y,5 30,42.34778687,-72.28157195,-1.58312897,-0.927718513,-0.923823088,-0.479769734,-0.653286883,-0.620523738,-0.302187465,-0.42016369,-0.817351598,-0.529797427,-0.634949664,-0.374979607,-1.141828205,-0.657339903,-0.868402109,-0.546077645,-0.213784099,-0.353091919,-0.494961896,-0.146741795,-0.27874347,-1.357982044,-0.757554102,-1.051348498,-0.622185138,-1.454994478,-0.804366111,-0.891256502,-0.42561337,-0.923119506,-0.706113625,-0.549239002,-0.539605208,"{""type"":""Point"",""coordinates"":[-72.28157199728756,42.347780177151655]}"
184,50,-0.349907,1,0,0.133888,5,1,NA,0.2,32,WpHd,1997,Y,5 32,42.35208434,-72.28234498,-1.192057353,-0.796624456,-0.848006985,-0.742516344,-0.374230508,-0.589778453,-0.293691055,-0.567861156,-0.797677396,-0.55346675,-0.651580017,-0.658134706,-0.740420514,-0.799049546,-0.735944766,-0.836673116,-0.349907342,-0.661585208,-0.823788023,-0.489109896,-0.723889889,-1.289021077,-1.226540008,-1.053153169,-0.998815988,-0.943767396,-0.646773211,-0.72320246,-0.658175004,-0.57661642,-0.742729376,-0.497235606,-0.72751963,"{""type"":""Point"",""coordinates"":[-72.2823422047189,42.35207457051647]}"
0000000000000000018d,90,-0.962437,1.333333333,0.5,0.241838,5,2,0,0.333333333,45,WpHd,1997,Y,5 45,42.34602813,-72.28104969,-2.01275586,-1.448310616,-1.45797653,-1.135584838,-1.142155021,-1.269896337,-0.87839862,-1.064382297,-0.876160111,-0.895703017,-0.678701162,-0.782452057,-1.216020269,-0.882425003,-0.9495073,-0.783473089,-0.9624369,-0.51093595,-1.046854203,-0.30975301,-0.881400705,-1.721900694,-1.110995977,-1.370754959,-0.938496986,-1.791909835,-1.209686285,-1.331458097,-0.955311171,-1.546016405,-1.477129311,-1.274259215,-1.290885386,"{""type"":""Point"",""coordinates"":[-72.28104625202705,42.34601905331054]}"
0000000000000000019e,90,-0.66756,1.444444444,0.527046277,0.289505,5,1.8,0.447213595,0.555555556,71,WpHd,1997,Y,5 71,42.344927,-72.28256766,-1.336352201,-1.042202868,-1.120264627,-0.752157102,-0.669223071,-0.74415984,-0.618014299,-0.650986439,-0.852368089,-0.824003959,-0.671905342,-0.59266204,-1.039319963,-0.831438627,-1.042143966,-0.814424295,-0.667560041,-1.24570195,-1.3781267,-0.978352982,-1.075457207,-1.958364965,-1.407027883,-1.69079168,-1.175797541,-1.155652097,-0.912235549,-0.93947734,-0.628228969,-0.785893265,-0.781061597,-0.742370305,-0.700781511,"{""type"":""Point"",""coordinates"":[-72.28256799673527,42.344919470249486]}"
0000000000000000019f,200,0.0576661,1.2,0.695852374,0.210033,5,NA,NA,0,72,WpHd,1997,Y,5 72,42.34473834,-72.28452431,-0.587260824,-0.476747455,-0.320156681,-0.233364149,-0.412279564,-0.385965709,-0.225778855,-0.196960007,-0.288029155,-0.372478198,-0.120232647,-0.165955042,-0.627874083,-0.606729608,-0.476330106,-0.444748615,0.057666115,-0.198946375,-0.498042343,-0.072372394,-0.247566497,-1.174619403,-0.864718408,-0.845949093,-0.563453132,-0.272024618,-0.131502905,-0.03878232,0.066253628,-0.540740352,-0.450613775,-0.344169791,-0.240347661,"{""type"":""Point"",""coordinates"":[-72.2845237441926,42.34473006796248]}"
47,140,-1.29119,1.571428571,0.937614462,0.285478,1,1.5,0.547722558,0.428571429,40,WpHd,1998,Y,1 40,42.31791029,-72.38873531,-1.430022655,-1.491312354,-0.83856362,-0.979059115,-1.664397628,-1.446243875,-1.348525997,-1.240201516,0.088599437,0.024870914,0.327141959,0.249806886,-0.999237697,-0.766471622,-1.016640108,-0.722521843,-1.291187525,-0.534860127,-0.740011631,-0.169746654,-0.396572464,-2.08496905,-1.686525544,-2.027541665,-1.476396718,-1.605303154,-1.507220302,-1.05335926,-1.038344561,-1.946381343,-1.631128195,-1.628161449,-1.439923994,"{""type"":""Point"",""coordinates"":[-72.3887366262277,42.31790226689228]}"
48,120,-0.689586,1.083333333,0.288675135,0.199608,1,2,NA,0.083333333,41,WpHd,1998,Y,1 41,42.31771621,-72.38918048,-1.418902255,-1.299933862,-0.761630411,-0.800770174,-1.824183189,-1.541272773,-1.273942788,-1.134657037,0.057373282,0.054124975,0.310922266,0.246533582,-1.46842596,-1.066520192,-1.295636938,-0.901730454,-0.689586449,-0.131386796,-0.425184838,0.146966791,-0.1707541,-2.474059842,-1.850104439,-2.294917075,-1.512902766,-1.433063538,-1.314613046,-0.816369502,-0.855606388,-2.166724701,-1.740702362,-1.594941656,-1.365219078,"{""type"":""Point"",""coordinates"":[-72.38917857682439,42.3177095901825]}"
0000000000000000016e,60,-0.656124,1.166666667,0.40824829,0.260645,5,NA,NA,0,6,WpHd,1998,Y,5 6,42.35342493,-72.27469153,-1.165905092,-1.013740962,-0.766776574,-0.593831854,-0.485940181,-0.507538123,-0.270651641,-0.245321539,-0.022755636,-0.508601031,0.030711896,-0.352538656,-0.863596389,-0.327334098,-0.700705987,-0.255648398,-0.656123532,0.208215183,-0.523166071,0.213853982,-0.279159024,-1.16741954,-0.695504928,-0.778566285,-0.456889412,-0.839528389,-0.832846292,-0.568719086,-0.497888337,-0.758458768,-0.686889576,-0.551645801,-0.434963325,"{""type"":""Point"",""coordinates"":[-72.27468959120115,42.3534182027483]}"
000000000000000000b6,70,-2.11889,1.714285714,1.253566341,0.484719,6,3.5,0.707106781,0.285714286,51,WpHd,2001,Y,6 51,42.42876649,-72.25107198,-2.396326144,-2.475548508,-1.859270443,-1.910075946,-1.185644526,-1.088082461,-0.681099392,-0.736444653,-1.645674889,-1.786642487,-1.570074261,-1.596802703,-1.102567874,-0.938202032,-0.860305017,-0.71797492,-2.118889118,-1.766921552,-2.169435136,-1.541158878,-1.82578724,-1.74222156,-1.618726847,-1.254267725,-1.201100218,-2.447709337,-2.634326062,-1.968963716,-2.109151804,-1.587416604,-1.389292787,-1.084108861,-1.018392991,"{""type"":""Point"",""coordinates"":[-72.25107096891175,42.428756034880394]}"
